"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001889","GO:0001889","liver development","40/2657","147/18986",0.272108843537415,1.94439537199901,4.63665601834855,1.84888758864568e-05,0.000486662127946951,0.000353907237998272,"9076/8140/3651/9480/10370/6662/1051/3249/6790/5764/790/54575/5111/54600/54577/54576/255738/595/54658/10419/4233/1374/6648/144455/5009/6715/2146/1030/3569/5629/5105/55679/7049/4192/570/339829/26257/7471/54206/3158",40
"GO:0014032","GO:0014032","neural crest cell development","26/2657","80/18986",0.325,2.32233722243131,4.78088913854526,1.95371811558726e-05,0.000512057829183618,0.000372375333141845,"10370/6662/7291/57556/9723/80031/1909/6469/223117/9221/6663/1908/2637/3091/56920/9464/655/8929/2296/2348/55698/2335/30812/2668/2066/3670",26
"GO:0046320","GO:0046320","regulation of fatty acid oxidation","15/2657","34/18986",0.441176470588235,3.15249396710133,5.06728301572414,1.97397608450183e-05,0.000515165758563819,0.000374635461143752,"5166/6662/9518/1268/7291/32/8647/1374/2329/33/2168/225/10891/8660/2326",15
"GO:0048146","GO:0048146","positive regulation of fibroblast proliferation","20/2657","54/18986",0.37037037037037,2.64653814522087,4.88755561099508,2.06552735859421e-05,0.000535526351189778,0.000389441957656353,"7472/2069/7474/3976/1019/183/1869/8877/4609/990/891/4282/890/80310/2099/2192/2335/3479/406952/7471",20
"GO:0051231","GO:0051231","spindle elongation","9/2657","14/18986",0.642857142857143,4.59363406634765,5.42578517794186,2.08691990762036e-05,0.000535526351189778,0.000389441957656353,"332/29127/9055/9493/24137/55143/9212/3619/3832",9
"GO:0051255","GO:0051255","spindle midzone assembly","9/2657","14/18986",0.642857142857143,4.59363406634765,5.42578517794186,2.08691990762036e-05,0.000535526351189778,0.000389441957656353,"332/29127/9055/9493/24137/55143/9212/26112/3619",9
"GO:0061430","GO:0061430","bone trabecula morphogenesis","9/2657","14/18986",0.642857142857143,4.59363406634765,5.42578517794186,2.08691990762036e-05,0.000535526351189778,0.000389441957656353,"1277/6422/7422/4488/133522/22904/4313/1101/26585",9
"GO:0001764","GO:0001764","neuron migration","48/2657","189/18986",0.253968253968254,1.81476901386574,4.54090502954671,2.1416594096358e-05,0.000546588252769873,0.000397486321107718,"285313/5361/2796/7422/6387/7291/57556/9723/1281/2676/284403/9201/2128/8633/57057/26012/259266/6900/10752/22854/4147/137970/9423/9620/54820/389549/1952/4208/3320/387119/1496/8929/4192/92737/7301/460/54541/2697/2823/5457/8403/2066/2258/6656/85508/1813/10718/5649",48
"GO:0030900","GO:0030900","forebrain development","89/2657","416/18986",0.213942307692308,1.52875749109754,4.39864112262377,2.14785209387803e-05,0.000546588252769873,0.000397486321107718,"3624/23657/23035/5361/4760/5021/7474/4852/7804/6387/2523/139411/1869/5013/9723/1281/9928/4009/284403/477/9201/5901/4854/5101/6469/6491/57282/2618/388585/7477/4487/9760/6513/259266/4747/6900/1902/1767/2637/1996/93986/6715/5802/6752/10460/65078/22943/3091/54820/389549/2044/51176/64805/306/2146/2263/5629/4036/238/63950/4192/7054/7301/50937/59336/285025/493/6092/63973/5457/3736/482/3738/664/66000/64211/2049/7471/6343/2737/2066/2258/3737/6656/1813/10718/5649/9353/3670",89
"GO:0030593","GO:0030593","neutrophil chemotaxis","27/2657","85/18986",0.317647058823529,2.26979565631296,4.73284402710367,2.1735171690516e-05,0.00054690821369881,0.00039771900099408,"6373/2919/6374/3627/2921/6372/7130/2920/3579/3553/3577/1441/54210/6280/1908/64065/6279/1907/4283/51561/4192/728/6375/6283/2207/6348/9353",27
"GO:0051781","GO:0051781","positive regulation of cell division","30/2657","99/18986",0.303030303030303,2.16534939154435,4.68935967290986,2.18419080219599e-05,0.00054690821369881,0.00039771900099408,"2069/7422/1894/8556/5228/332/994/6755/5008/29127/9928/11113/3552/5764/990/9493/346389/55143/6469/9212/3553/3068/80310/2254/3619/2263/4192/6840/117194/1813",30
"GO:0060993","GO:0060993","kidney morphogenesis","30/2657","99/18986",0.303030303030303,2.16534939154435,4.68935967290986,2.18419080219599e-05,0.00054690821369881,0.00039771900099408,"55083/4070/7422/130497/6659/3976/6662/596/183/4609/6943/79191/6469/388585/7477/51804/51301/26585/655/4435/7475/6495/5087/30812/2668/7471/25789/2737/2066/7490",30
"GO:0030282","GO:0030282","bone mineralization","36/2657","128/18986",0.28125,2.0097149040271,4.62356768085678,2.18477926555044e-05,0.00054690821369881,0.00039771900099408,"7123/1278/147111/130497/4322/1594/6662/7291/22904/2824/340419/1311/5764/4015/5743/7020/3952/5745/3381/3091/154/4208/26585/2263/655/55512/9365/6546/2697/2268/8326/3479/249/6348/9636/8313",36
"GO:0019755","GO:0019755","one-carbon compound transport","13/2657","27/18986",0.481481481481481,3.44049958878713,5.11887107007258,2.24248167671314e-05,0.000554562101745228,0.000403285011215346,"364/366/343/760/7380/362/363/51458/3043/3039/360/3040/3048",13
"GO:0031639","GO:0031639","plasminogen activation","13/2657","27/18986",0.481481481481481,3.44049958878713,5.11887107007258,2.24248167671314e-05,0.000554562101745228,0.000403285011215346,"5328/7123/5054/3249/861/5329/2023/5270/5345/2161/7057/3818/2244",13
"GO:0035235","GO:0035235","ionotropic glutamate receptor signaling pathway","13/2657","27/18986",0.481481481481481,3.44049958878713,5.11887107007258,2.24248167671314e-05,0.000554562101745228,0.000403285011215346,"2906/2899/5354/2903/2893/9378/2904/154/4208/2898/2901/2891/2892",13
"GO:0048705","GO:0048705","skeletal system morphogenesis","56/2657","232/18986",0.241379310344828,1.72481279119567,4.48068247947452,2.29877115029487e-05,0.000566199335934073,0.000411747764269683,"1301/1277/6422/4188/10370/4323/7422/130497/4322/389058/8692/4488/871/6781/6662/25902/133522/7291/1281/1311/10265/54475/4487/2690/4313/6424/51804/7020/5396/1101/3638/59341/579/64399/85301/4208/26585/2263/3205/655/285973/55512/57453/6495/2296/3218/2268/134701/55553/6474/249/3227/2737/6913/8313/1280",56
"GO:0015698","GO:0015698","inorganic anion transport","45/2657","174/18986",0.258620689655172,1.8480137048525,4.53295380823839,2.35159020438667e-05,0.000574593734004122,0.000417852283329265,"266675/766/80727/5593/83959/10050/1051/246213/6556/29127/2563/7038/2564/56923/1836/11254/57282/50636/5348/8884/8671/6424/6522/760/115019/2565/1811/203859/5349/54831/2556/363/55867/22802/2566/115111/55879/6561/5030/63982/5243/9635/160728/2555/6568",45
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","45/2657","174/18986",0.258620689655172,1.8480137048525,4.53295380823839,2.35159020438667e-05,0.000574593734004122,0.000417852283329265,"8862/9370/2069/27250/442891/494336/9314/4854/3654/388585/5159/3248/57447/4313/5743/6648/4318/5345/80310/2254/6352/4208/348093/2263/5591/3569/55512/100616438/93649/4969/7057/574506/2697/10891/1264/1012/4881/407040/3351/3479/407006/3488/406952/7168/10221",45
"GO:0046849","GO:0046849","bone remodeling","28/2657","90/18986",0.311111111111111,2.22309204198553,4.69155420553052,2.37385666441542e-05,0.000577732655669039,0.000420134949337015,"115908/6422/7166/4982/6696/5166/133522/5764/1513/7018/50507/6522/3952/5745/154/1969/26585/3569/81501/101/4192/9607/2697/284266/9066/3351/796/9290",28
"GO:1904064","GO:1904064","positive regulation of cation transmembrane transport","39/2657","144/18986",0.270833333333333,1.93528101869276,4.54444812468926,2.62620143890382e-05,0.000636620293470242,0.000462958830731662,"6373/54997/7070/3627/5354/117/2946/1909/9465/2149/51083/5348/3783/4842/8811/5174/387129/1908/287/288/1756/54209/4283/9472/53827/783/5023/53826/5349/6375/30819/3779/22953/482/57158/126755/844/857/2258",39
"GO:0007052","GO:0007052","mitotic spindle organization","37/2657","134/18986",0.276119402985075,1.97305343811616,4.55965158721098,2.64061008551128e-05,0.000637592978521287,0.000463666180369303,"84722/22974/332/4751/29127/6790/9055/4605/991/83540/8480/5347/284403/5901/9493/24137/29128/440145/55143/891/1104/7272/6491/9212/9787/3925/1062/56992/57405/10460/3619/11200/3832/10403/2009/29899/79998",37
"GO:0060348","GO:0060348","bone development","53/2657","217/18986",0.244239631336406,1.7452516524475,4.4538289191261,2.66324791922167e-05,0.000640537234846529,0.000465807283126613,"1277/81792/633/10370/147111/4323/4322/23213/389058/4488/871/6781/6662/124976/4653/7291/285590/1281/7704/1311/7052/1833/4487/4015/2690/6424/7020/3952/5358/6715/1101/3638/59341/85301/4208/26585/202151/2263/285973/55512/6261/4969/2697/284266/2296/134701/3479/6474/249/7471/2737/8313/1280",53
"GO:0031589","GO:0031589","cell-substrate adhesion","79/2657","361/18986",0.218836565096953,1.56373015616513,4.3621240436653,2.68577989767328e-05,0.000643433129391807,0.000467913216547768,"25975/1277/84962/81792/10630/5328/6422/4070/9480/7070/4323/4321/7422/22801/340706/2651/5054/2523/596/1295/4653/9723/1281/9928/2824/11170/1009/25890/1029/10391/10894/55920/948/10085/10232/1946/50509/4680/10225/3695/9358/8516/3696/22795/285/84168/375567/55612/26585/29984/10631/3687/55679/4192/7301/5340/10580/7057/574506/6614/5212/1012/2047/2192/482/79987/55698/916/11037/2335/3679/27076/8174/2049/7471/80725/2244/1758/3678",79
"GO:0060349","GO:0060349","bone morphogenesis","30/2657","100/18986",0.3,2.1436958976289,4.62553374954851,2.70703025773515e-05,0.000646000644773917,0.000469780348229524,"1277/10370/4323/4322/389058/4488/871/6781/6662/7291/1281/1311/4487/2690/6424/7020/3638/59341/85301/4208/2263/285973/55512/2296/134701/6474/249/2737/8313/1280",30
"GO:0007193","GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","27/2657","86/18986",0.313953488372093,2.24340268356513,4.66177606037859,2.74985375677529e-05,0.000651152628969222,0.000473526940355899,"2899/11251/1909/3352/2358/111/10419/2775/5138/1902/4985/6752/11245/5028/64805/1132/4887/108/4543/3351/2865/150/2918/1129/1813/5064/4886",27
"GO:0048864","GO:0048864","stem cell development","27/2657","86/18986",0.313953488372093,2.24340268356513,4.66177606037859,2.74985375677529e-05,0.000651152628969222,0.000473526940355899,"10370/6662/596/7291/57556/9723/80031/1909/6469/223117/9221/6663/1908/2637/3091/56920/9464/655/8929/2296/2348/55698/2335/30812/2668/2066/3670",27
"GO:0002526","GO:0002526","acute inflammatory response","32/2657","110/18986",0.290909090909091,2.07873541588257,4.57696486858145,2.94452060736773e-05,0.000694567110961011,0.000505098534956157,"145741/3557/1051/7036/1268/5008/2209/3552/2212/2867/54658/2214/3553/5743/388125/2205/2215/5345/3569/7784/11280/1776/101/2161/9536/8876/7292/3818/2335/2865/6291/5068",32
"GO:0071103","GO:0071103","DNA conformation change","28/2657","91/18986",0.307692307692308,2.19866245910657,4.62344222846889,2.97572094316095e-05,0.000699237415494486,0.000508494843160836,"8607/9837/79075/63922/4171/9401/1663/51750/7153/3159/64785/5983/4172/84515/116447/4175/4176/4173/10856/10721/8318/3149/25788/1763/84296/51659/641/164045",28
"GO:0061008","GO:0061008","hepaticobiliary system development","40/2657","150/18986",0.266666666666667,1.90550746455903,4.49122287053778,3.07426812008728e-05,0.000717689452450433,0.000521913412347779,"9076/8140/3651/9480/10370/6662/1051/3249/6790/5764/790/54575/5111/54600/54577/54576/255738/595/54658/10419/4233/1374/6648/144455/5009/6715/2146/1030/3569/5629/5105/55679/7049/4192/570/339829/26257/7471/54206/3158",40
"GO:0015908","GO:0015908","fatty acid transport","34/2657","120/18986",0.283333333333333,2.02460168109397,4.54179006006799,3.08907498305941e-05,0.000717689452450433,0.000521913412347779,"28231/2167/2172/28965/3552/56923/948/553/1374/4282/3553/2169/6513/1381/5743/3952/4828/10998/2168/225/2182/5375/9536/2180/55867/10434/7057/10599/50487/8660/64600/1382/160728/1813",34
"GO:0008202","GO:0008202","steroid metabolic process","74/2657","334/18986",0.221556886227545,1.58316862699141,4.33736494788923,3.08935293407654e-05,0.000717689452450433,0.000521913412347779,"3624/6696/10202/1594/79154/6713/6799/442038/3552/343/6469/5959/6615/114881/54657/51083/54577/8647/54576/54659/1717/255738/54658/114876/3291/23461/33/6817/1588/3952/2494/10826/9965/2053/10998/79644/6820/6715/50814/3638/3490/1109/1646/5629/4036/3290/2330/2099/341/570/3815/6338/653/133/3949/5087/55911/1558/3294/1591/3972/1066/1576/338/1555/25830/3990/1583/8431/10170/54206/5563/3158/9971",74
"GO:0045840","GO:0045840","positive regulation of mitotic nuclear division","18/2657","47/18986",0.382978723404255,2.73663306080286,4.80839077112911,3.13971774268024e-05,0.000726637317579543,0.000528420420088825,"2069/11065/6790/8877/221150/991/3552/5159/3553/9787/9700/1908/220134/51203/255324/286053/55512/3479",18
"GO:0003151","GO:0003151","outflow tract morphogenesis","26/2657","82/18986",0.317073170731707,2.2656948511525,4.63319275649913,3.17516448625731e-05,0.000732078338128424,0.000532377203334872,"10370/7422/4488/7291/1909/407975/57057/3091/4208/2263/9464/655/4036/6261/7049/4887/2702/26508/6495/23414/6092/2296/2348/406952/4886/3670",26
"GO:0001649","GO:0001649","osteoblast differentiation","61/2657","262/18986",0.232824427480916,1.66368256686213,4.36348033349963,3.26556231631766e-05,0.000750100887115214,0.000545483443100253,"115908/1277/6422/23601/6696/7422/4488/22801/6662/1051/1462/4653/5179/7291/9188/7130/340419/23560/10514/63979/651/8519/54857/6469/374/6615/7477/865/25805/4015/3336/5745/7171/6096/3381/58476/51176/2254/1969/4208/26585/202151/2263/9464/655/3569/4435/26271/2194/2697/1591/100033819/3479/6474/30812/249/3488/406952/6348/2737/8313",61
"GO:0061351","GO:0061351","neural precursor cell proliferation","44/2657","171/18986",0.257309941520468,1.83864755352187,4.44372026173334,3.2923965344677e-05,0.000753409530626206,0.000547889533114769,"7472/176/7422/7474/29127/1462/145864/9928/9833/5764/284403/6469/79801/5803/9760/6663/259266/2637/3091/54820/51176/388610/64399/8624/2263/3642/5629/4036/55679/2009/5152/63950/4192/50937/283375/2047/3736/8326/64211/7471/2737/2258/1404/1813",44
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","48/2657","192/18986",0.25,1.78641324802409,4.41787178414155,3.3168200435199e-05,0.000753409530626206,0.000547889533114769,"7472/1277/10630/6422/7422/7474/27250/4017/4488/2651/6662/3249/80320/84172/10459/183/57181/7291/1909/55273/6615/57057/4487/25805/3553/9221/4684/3091/399473/51176/2295/2146/26585/2263/655/3569/7049/101/4192/26508/653/81610/147906/2296/3170/3479/407006/8313",48
"GO:0060538","GO:0060538","skeletal muscle organ development","48/2657","192/18986",0.25,1.78641324802409,4.41787178414155,3.3168200435199e-05,0.000753409530626206,0.000547889533114769,"10370/64220/596/9456/7291/1271/6943/53834/6469/51676/257194/150572/1310/51804/8736/3131/9242/2660/1756/1073/10105/9734/4208/11280/6261/8929/64091/63950/6840/92737/50937/26508/6495/93649/56261/2047/196541/22953/84466/6474/30812/221662/26576/844/857/1674/7490/124872",48
"GO:0150063","GO:0150063","visual system development","88/2657","415/18986",0.212048192771084,1.51522280314332,4.28077856075271,3.37157955247632e-05,0.000763022044108386,0.000554879882068058,"7472/3624/4237/24147/23657/4760/7070/10370/1290/5523/7422/7474/6659/1282/64220/6662/246213/1412/596/1295/1289/7068/7291/285590/57822/5954/83552/10848/9314/60436/6469/388585/7477/5159/197021/10218/5145/7275/8736/7020/51761/4081/6096/81029/3091/399473/4094/2254/85407/6297/1969/2295/64805/79888/56853/655/7837/5629/84189/6101/7054/7475/50937/362/10586/1410/5087/493/2697/2823/3859/2296/283375/8076/2047/631/2792/23418/30812/118427/348980/356/340273/2737/7490/6656/1813/646960",88
"GO:0097501","GO:0097501","stress response to metal ion","11/2657","21/18986",0.523809523809524,3.74296109109809,5.07310854273365,3.58263958760237e-05,0.000804847201126934,0.000585295698194379,"55532/6556/4496/10058/4494/4499/4495/4501/4493/326343/4489",11
"GO:1901970","GO:1901970","positive regulation of mitotic sister chromatid separation","11/2657","21/18986",0.523809523809524,3.74296109109809,5.07310854273365,3.58263958760237e-05,0.000804847201126934,0.000585295698194379,"11065/332/221150/991/55143/9212/9787/9700/220134/3619/286053",11
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential","40/2657","151/18986",0.264900662251656,1.89288820982685,4.44348821986803,3.62464569886962e-05,0.000811312119385672,0.000589997073611625,"2906/2899/2903/2563/22871/2564/152404/2893/9378/4233/2904/6804/57502/2565/153/154/9699/4208/56853/4355/5023/3359/6547/54413/2556/285242/2898/6543/2566/2901/3736/22953/66000/2891/348980/2892/2555/3737/1813/5649",40
"GO:0060840","GO:0060840","artery development","33/2657","116/18986",0.28448275862069,2.03281507533775,4.50077079122669,3.67019386499342e-05,0.00081654995282034,0.000593806096458294,"10370/7422/6659/64220/60681/1281/1909/1311/4854/6469/5159/3248/4015/4016/5138/3952/5396/11174/9464/11280/5629/4638/4036/4192/2702/6495/93649/3949/6092/2296/338/2348/2737",33
"GO:0048738","GO:0048738","cardiac muscle tissue development","59/2657","252/18986",0.234126984126984,1.67299018465748,4.33825450154076,3.67467449826209e-05,0.00081654995282034,0.000593806096458294,"1301/7472/10370/7422/4488/148/861/1909/221476/6445/10848/79191/407975/983/51676/5159/57057/4487/3276/50507/9242/10529/7137/22943/4629/2254/9472/4208/26585/2263/655/406984/8470/4634/5629/4036/7049/2702/6546/653/23414/93649/2697/3767/2296/4892/5457/9421/55553/57158/3479/5350/6474/7168/26281/2066/7490/137868/3670",59
"GO:0030879","GO:0030879","mammary gland development","37/2657","136/18986",0.272058823529412,1.94403794637915,4.4568140218199,3.75552982124955e-05,0.00083150412973731,0.00060468097482935,"7472/8862/7166/5021/7422/7474/128239/4488/6662/1051/790/4830/374/7477/595/4487/1588/64065/5241/9423/3091/51176/675/1969/2263/3205/2099/2194/367/2697/8660/3488/5617/857/2737/2066/10718",37
"GO:0001654","GO:0001654","eye development","87/2657","411/18986",0.211678832116788,1.51258348007879,4.23781885054033,3.98317352227978e-05,0.000878733928494312,0.000639027119042007,"7472/3624/4237/24147/23657/4760/7070/10370/1290/5523/7422/7474/6659/1282/64220/6662/246213/1412/596/1295/1289/7068/7291/285590/57822/5954/83552/10848/9314/60436/6469/388585/7477/5159/197021/10218/5145/7275/8736/7020/51761/4081/6096/81029/3091/399473/4094/2254/85407/6297/1969/2295/79888/56853/655/7837/5629/84189/6101/7054/7475/50937/362/10586/1410/5087/493/2697/2823/3859/2296/283375/8076/2047/631/2792/23418/30812/118427/348980/356/340273/2737/7490/6656/1813/646960",87
